target,budget,actorAv0,actorAv1,actorAv2,actorAv3,actorAv4,actorAv5,actorAv6,actorAv7,actorAv8,actorAv9,actorPo0,actorPo1,actorPo2,actorPo3,actorPo4,actorPo5,actorPo6,actorPo7,actorPo8,actorPo9,crewAv0,crewAv1,crewAv2,crewAv3,crewAv4,crewAv5,crewAv6,crewPo0,crewPo1,crewPo2,crewPo3,crewPo4,crewPo5,crewPo6
63,5000000,6.299999999999998,6.499999999999998,6.32941176470588,6.459999999999999,5.1916666666666655,5.3,6.299999999999998,4.978947368421053,6.299999999999998,6.156249999999998,4.213,4.149,3.466,2.225,1.267,2.823,0.708,2.443,1.714,1.108,6.299999999999998,5.458823529411764,6.299999999999998,6.299999999999998,6.299999999999998,6.299999999999998,6.299999999999998,0.833,0.6,4.213,1.092,0.753,4.213,0.833
73,17000000,5.370526315789474,6.692105263157895,7.206249999999998,7.438888888888887,4.978431372549019,5.338709677419354,7.299999999999998,3.4578947368421047,7.299999999999998,7.299999999999998,2.922,6.813,2.561,2.481,2.642,1.592,0.6,0.6,0.695,0.6,6.681818181818182,6.656249999999998,6.215624999999999,7.419999999999998,7.299999999999998,6.681818181818182,6.681818181818182,3.375,0.6,1.62,0.6,1.008,3.375,3.375
78,22000000,6.084375,6.505555555555555,5.870588235294115,7.519999999999998,6.919999999999998,6.004999999999999,5.8352941176470585,6.099999999999998,5.354166666666667,7.799999999999998,10.751,3.773,2.681,1.248,0.98,1.224,1.879,1.179,2.409,0.6,7.156249999999998,6.334065934065936,5.679999999999999,7.156249999999998,7.156249999999998,7.156249999999998,7.156249999999998,10.751,1.009,0.694,10.751,10.751,10.751,10.751
62,0,5.494444444444445,6.070833333333333,6.538461538461539,5.96578947368421,6.192857142857143,5.12536231884058,5.420833333333334,6.238095238095239,6.173076923076924,6.200000000000002,5.468,1.567,5.189,5.389,2.641,4.593,2.136,0.63,1.076,0.6,6.112244897959184,6.112244897959184,6.112244897959184,6.112244897959184,6.112244897959184,6.112244897959184,6.112244897959184,0.764,0.764,0.764,0.764,0.764,0.764,0.764
73,30000000,6.1571428571428575,5.430000000000001,6.948148148148149,5.2333333333333325,5.551515151515153,5.85625,5.804444444444443,4.806451612903226,5.8999999999999995,6.211538461538462,12.202,3.779,8.588,2.598,1.4,3.968,1.4,1.238,1.4,1.4,6.008333333333333,7.294444444444443,6.008333333333333,6.008333333333333,6.008333333333333,6.008333333333333,6.008333333333333,2.387,1.555,2.387,2.387,2.387,2.387,2.387
73,170000000,5.534920634920635,5.690476190476191,6.05,6.5,6.019999999999999,6.196551724137931,6.061538461538461,5.7625,7.0227272727272725,5.474193548387096,6.412,5.66,12.202,4.304,3.551,4.705,3.108,5.579,1.481,2.759,6.584999999999998,6.832608695652173,6.584999999999998,6.584999999999998,6.584999999999998,6.584999999999998,6.584999999999998,1.826,1.59,1.826,1.826,1.826,1.826,1.826
82,0,6.153658536585366,6.211333333333335,6.42,5.109756097560975,6.257142857142859,6.153658536585366,6.153658536585366,6.153658536585366,6.153658536585366,6.153658536585366,3.044,6.389,1.4,4.691,1.786,3.044,3.044,3.044,3.044,3.044,7.346666666666666,6.969999999999999,7.522580645161289,7.371999999999999,7.716666666666665,7.346666666666666,7.346666666666666,1.4,0.6,0.6,0.6,0.6,1.4,1.4
83,16400000,6.236111111111111,6.38125,6.799999999999999,7.979999999999999,7.699999999999998,6.406249999999999,8.299999999999999,8.299999999999999,5.973809523809523,6.848148148148147,7.216,7.111,3.669,0.84,1.876,1.933,0.649,1.382,1.388,0.788,6.533333333333333,6.517708333333331,7.217647058823528,6.533333333333333,6.533333333333333,6.533333333333333,6.533333333333333,1.7,0.766,1.267,1.7,1.7,1.7,1.7
76,58000000,6.244262295081968,6.9833333333333325,6.3260869565217375,6.299999999999999,5.895238095238094,8.559999999999999,7.239999999999998,5.56153846153846,6.599999999999999,7.599999999999999,16.748,2.086,3.992,2.059,0.972,5.888,1.388,1.553,4.658,0.6,6.276190476190475,6.490624999999999,6.626315789473683,6.787499999999999,6.276190476190475,6.276190476190475,6.276190476190475,1.604,2.503,3.194,2.932,1.604,1.604,1.604
90,0,5.095192307692307,4.988349514563109,6.796875000000001,5.528260869565217,5.095192307692307,5.095192307692307,5.095192307692307,5.095192307692307,5.095192307692307,5.095192307692307,7.156,2.418,1.775,2.239,7.156,7.156,7.156,7.156,7.156,7.156,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6
61,45000000,6.330303030303029,6.029545454545455,5.303076923076923,6.137499999999999,6.1,5.4526315789473685,6.131578947368421,4.28888888888889,6.7571428571428545,6.1,28.238,2.435,5.685,3.981,7.721,0.896,4.025,4.098,2.548,0.692,6.055999999999999,5.847222222222222,6.055999999999999,6.055999999999999,6.055999999999999,6.055999999999999,6.055999999999999,3.721,0.6,3.721,3.721,3.721,3.721,3.721
57,0,4.709565217391303,5.447826086956522,5.376331360946748,5.7407407407407405,5.400000000000001,4.585714285714286,6.352380952380953,5.027777777777778,5.768421052631579,7.162500000000001,5.762,4.536,3.799,4.246,2.035,2.852,1.139,5.669,0.6,0.6,5.541379310344827,5.541379310344827,5.482142857142857,5.864705882352941,5.482142857142857,5.541379310344827,5.541379310344827,2.196,2.196,0.802,3.071,0.802,2.196,2.196
60,30000000,5.8765625,5.702173913043476,4.881578947368421,5.931578947368423,6.0,5.778260869565217,5.6000000000000005,5.793548387096775,5.846153846153845,4.9937499999999995,14.626,9.152,5.765,7.983,1.4,1.102,1.424,1.612,3.478,1.076,5.841176470588235,6.382758620689656,6.078787878787879,6.052,5.841176470588235,5.841176470588235,5.841176470588235,3.632,1.132,1.4,2.387,3.632,3.632,3.632
65,57000000,6.0,5.079310344827585,5.208333333333333,4.857777777777778,4.7727272727272725,5.98529411764706,6.068181818181818,5.752380952380952,6.044444444444444,6.176190476190476,8.661,5.578,6.854,1.396,5.693,3.911,1.298,3.473,0.6,0.976,6.5,5.718181818181818,6.5888888888888895,6.325,6.0600000000000005,6.325,6.0600000000000005,0.84,0.676,1.232,2.161,0.6,2.161,0.6
66,30000000,5.999999999999999,5.823076923076923,5.951999999999999,6.631249999999999,5.439622641509435,6.435483870967743,6.319999999999999,5.419354838709677,3.8088235294117645,6.104347826086957,8.877,2.369,2.198,2.263,4.035,1.4,2.12,1.771,2.101,1.086,6.376470588235294,6.524999999999998,6.376470588235294,6.376470588235294,6.038888888888889,6.376470588235294,6.376470588235294,2.588,0.6,2.588,2.588,3.803,2.588,2.588
74,0,6.854545454545456,4.947619047619047,7.581818181818185,6.091489361702128,7.200000000000002,7.259090909090912,7.400000000000001,7.200000000000002,6.561111111111112,5.6560000000000015,5.273,3.667,6.639,2.741,2.529,3.35,1.902,1.166,0.6,2.695,5.564516129032259,5.564516129032259,5.564516129032259,5.564516129032259,5.564516129032259,5.564516129032259,5.564516129032259,2.86,2.86,2.86,2.86,2.86,2.86,2.86
79,0,7.100000000000002,8.008333333333336,6.900000000000001,6.084210526315789,7.650000000000002,7.888235294117648,6.746153846153849,7.537500000000001,6.038461538461537,7.155555555555556,5.273,6.639,3.667,2.741,2.529,1.902,3.35,0.746,2.012,1.74,6.918750000000002,6.918750000000002,6.918750000000002,6.918750000000002,6.918750000000002,6.918750000000002,6.918750000000002,2.86,2.86,2.86,2.86,2.86,2.86,2.86
47,1344000,5.580000000000002,2.8200000000000003,4.700000000000001,5.187500000000001,3.904347826086956,3.4870967741935486,4.866666666666667,4.700000000000001,4.912500000000001,5.460000000000002,3.466,1.918,1.553,0.706,1.4,0.6,0.6,0.732,0.6,0.766,4.794736842105265,4.794736842105265,4.794736842105265,4.794736842105265,4.794736842105265,4.794736842105265,4.794736842105265,1.314,1.314,1.314,1.314,1.314,1.314,1.314
72,69000000,6.013888888888889,6.174074074074074,5.796774193548388,4.912195121951219,5.723255813953489,5.457894736842104,6.454166666666667,7.200000000000002,7.200000000000002,7.200000000000002,10.426,3.647,2.707,4.315,6.095,7.483,5.031,1.4,2.078,3.264,4.320000000000001,7.200000000000002,6.442857142857144,4.320000000000001,4.320000000000001,6.294736842105264,6.389473684210527,3.264,2.268,0.6,1.96,0.6,1.926,3.811
69,76000000,6.009090909090909,5.510204081632652,5.6579999999999995,6.639285714285714,6.918750000000002,6.9555555555555575,5.911627906976744,5.837142857142855,5.403030303030304,6.284,10.426,7.483,5.644,5.031,1.4,2.078,2.707,5.72,4.634,2.269,6.582352941176472,6.53888888888889,6.2906249999999995,6.4333333333333345,6.5083333333333355,6.582352941176472,6.582352941176472,3.264,2.268,0.6,1.926,3.811,3.264,3.264
64,80000000,6.010909090909092,5.565277777777776,6.251515151515151,5.911764705882353,5.86842105263158,5.760000000000001,5.427380952380952,4.490697674418605,6.094444444444443,6.607692307692309,10.426,7.483,2.16,5.031,1.4,1.802,4.634,4.315,3.725,3.264,6.090625000000002,6.290909090909091,6.21081081081081,5.842857142857143,6.090625000000002,6.090625000000002,6.090625000000002,1.806,3.264,0.6,1.96,1.806,1.806,1.806
80,1400000,5.268867924528301,7.011111111111111,5.495652173913045,6.368181818181819,6.929166666666668,6.772222222222222,8.0,7.75,4.990909090909091,8.0,2.271,1.738,0.928,1.4,1.71,0.6,1.22,0.6,1.614,0.6,5.824285714285713,6.0048192771084326,5.824285714285713,5.824285714285713,5.824285714285713,5.824285714285713,5.824285714285713,6.521,0.769,6.521,6.521,6.521,6.521,6.521
64,7200000,5.778723404255319,4.322222222222222,5.606451612903226,5.390909090909091,5.44,5.015000000000001,6.4,6.545454545454546,4.561904761904763,6.091666666666668,9.703,1.229,0.655,1.603,0.708,1.143,0.6,1.904,1.22,0.84,6.7588235294117665,6.424444444444443,6.661904761904762,5.840000000000001,6.1645833333333355,6.7588235294117665,6.7588235294117665,1.871,0.703,0.6,1.579,1.494,1.871,1.871
59,140000000,4.933333333333334,6.0024999999999995,5.7562500000000005,6.268750000000001,5.587500000000001,5.344186046511629,6.716666666666667,4.5294871794871785,5.9,5.248333333333333,6.585,8.064,10.983,1.79,4.21,4.125,0.982,4.762,2.304,6.913,5.9904761904761905,6.076470588235295,6.076470588235295,5.9904761904761905,5.9904761904761905,5.9904761904761905,5.9904761904761905,2.988,1.371,2.521,2.988,2.988,2.988,2.988
69,70000000,6.15,5.8675000000000015,5.758064516129032,6.04,5.383838383838382,5.890476190476189,5.993103448275862,4.83125,5.217391304347825,6.285714285714287,14.626,2.637,2.142,2.443,2.933,3.714,2.357,1.723,1.346,1.884,6.288235294117648,6.572222222222224,6.854545454545454,6.900000000000001,6.288235294117648,6.288235294117648,6.288235294117648,1.88,1.651,1.285,2.299,1.88,1.88,1.88
71,90000000,6.336585365853659,6.494999999999999,5.962068965517241,5.654545454545455,5.168852459016396,6.1117647058823525,7.057894736842105,6.22,7.099999999999999,7.099999999999999,14.626,5.531,13.282,2.681,4.112,1.4,2.188,1.01,0.6,1.838,6.719047619047619,6.367924528301888,6.7799999999999985,6.247058823529412,6.719047619047619,6.719047619047619,6.719047619047619,4.246,1.651,2.754,1.052,4.246,4.246,4.246
88,13200000,6.361290322580646,7.1090909090909085,4.2116279069767435,3.721428571428571,5.124390243902439,4.893617021276597,4.471111111111111,7.575,7.839999999999999,8.799999999999999,12.882,3.499,2.63,1.667,1.631,1.013,1.121,0.722,0.675,1.579,7.839999999999999,7.839999999999999,7.839999999999999,7.839999999999999,7.839999999999999,7.839999999999999,7.839999999999999,1.4,1.4,1.4,1.4,1.4,1.4,1.4
73,6000000,7.23157894736842,6.404166666666666,4.996875,6.535294117647058,6.169767441860466,7.299999999999998,4.552941176470588,6.582352941176469,7.299999999999998,6.964705882352939,2.591,3.382,4.518,2.155,1.441,0.75,2.19,1.094,0.692,0.6,6.9421052631578934,6.903225806451613,6.9421052631578934,6.9421052631578934,6.9421052631578934,6.9421052631578934,6.9421052631578934,1.706,1.761,1.706,1.706,1.706,1.706,1.706
38,0,5.466666666666665,3.3361111111111112,3.9862068965517237,2.82,4.703703703703703,4.662162162162161,3.4243243243243247,4.551111111111112,5.183928571428571,5.342105263157894,4.095,2.346,2.936,1.38,0.787,0.98,2.268,2.666,1.445,1.77,4.482352941176469,3.7999999999999994,3.7999999999999994,4.482352941176469,4.482352941176469,4.482352941176469,4.482352941176469,0.6,0.6,0.6,0.6,0.6,0.6,0.6
74,30000000,7.240000000000001,6.3764705882352954,6.172222222222223,7.156250000000002,7.400000000000001,7.05294117647059,5.531034482758621,7.000000000000002,6.2444444444444445,7.116666666666668,4.51,1.593,1.496,1.576,0.652,0.6,1.38,0.652,0.6,0.996,7.361904761904763,5.88,7.361904761904763,7.361904761904763,7.361904761904763,7.361904761904763,7.361904761904763,2.644,0.6,2.644,2.644,2.644,2.644,2.644
69,85000000,6.4217391304347835,5.794444444444445,6.56,5.532,6.113333333333333,5.277777777777777,6.430769230769231,6.500000000000001,6.152631578947369,5.909803921568627,7.502,6.145,8.214,4.568,3.011,6.167,4.005,6.205,4.581,4.465,6.93888888888889,6.31923076923077,6.580000000000001,6.312500000000001,6.93888888888889,6.93888888888889,6.93888888888889,1.943,1.502,1.715,2.114,1.943,1.943,1.943
81,100000000,6.403703703703704,3.509756097560975,6.502000000000002,5.95217391304348,5.967549668874174,6.11111111111111,5.586000000000001,5.59010989010989,4.878947368421052,6.56875,7.265,6.649,17.659,4.702,13.282,5.282,1.96,3.813,1.38,2.187,7.043181818181819,7.043181818181819,7.043181818181819,7.043181818181819,7.043181818181819,7.043181818181819,7.043181818181819,9.557,9.557,9.557,9.557,9.557,9.557,9.557
68,75000000,6.550909090909088,6.352941176470587,5.72258064516129,6.365714285714286,5.983783783783784,6.110256410256408,6.052380952380951,4.832432432432432,6.299999999999998,5.908,8.912,7.816,6.629,6.738,2.073,2.324,2.691,4.861,0.996,3.039,6.594594594594595,6.463636363636363,6.859999999999998,6.799999999999998,6.594594594594595,6.594594594594595,6.594594594594595,3.224,1.22,2.418,1.102,3.224,3.224,3.224
71,45000000,5.433944954128441,5.48235294117647,6.659999999999998,6.29090909090909,6.354545454545455,6.344117647058824,5.849019607843138,4.41875,6.527777777777776,4.5875,8.015,12.121,1.38,1.4,7.261,2.898,1.498,1.094,1.213,1.62,5.787999999999999,6.1068965517241365,6.1068965517241365,5.787999999999999,5.787999999999999,5.787999999999999,5.787999999999999,3.195,0.6,0.6,3.195,3.195,3.195,3.195
74,165000000,6.6685185185185185,5.178431372549019,6.845238095238097,6.4783783783783795,6.049090909090909,5.575510204081632,6.373684210526316,5.871929824561403,6.059183673469389,5.190000000000001,11.665,6.819,8.81,3.093,9.876,7.681,4.839,5.481,9.698,2.349,6.463636363636366,6.807142857142856,6.463636363636366,6.463636363636366,6.463636363636366,6.463636363636366,6.463636363636366,1.423,1.301,1.423,1.423,1.423,1.423,1.423
72,0,6.198550724637681,5.437999999999999,6.043421052631579,5.993999999999999,6.368181818181819,5.87,6.030000000000001,5.116822429906543,5.811538461538461,6.233333333333334,7.834,4.008,3.478,2.636,1.954,0.946,4.705,3.871,1.276,4.191,6.314285714285714,6.314285714285714,6.314285714285714,6.314285714285714,6.314285714285714,6.314285714285714,6.314285714285714,0.6,0.6,0.6,0.6,0.6,0.6,0.6
68,175000000,6.099999999999998,5.3999999999999995,6.157317073170732,5.620799999999998,5.854545454545454,6.649999999999999,6.189024390243901,6.8888888888888875,6.193023255813954,6.263636363636365,15.208,8.336,4.104,3.546,3.079,1.774,4.214,9.45,6.445,4.621,6.480952380952381,6.480952380952381,6.861111111111111,6.799999999999998,6.480952380952381,6.480952380952381,6.480952380952381,1.018,1.018,1.38,1.048,1.018,1.018,1.018
78,6000000,7.247368421052631,7.0782608695652165,6.097727272727272,6.1304347826086945,5.8090909090909095,5.9720930232558125,6.935,4.699999999999999,5.825641025641026,5.855172413793104,10.651,5.563,3.382,4.495,5.848,1.994,2.078,3.236,3.773,1.574,4.706249999999999,7.799999999999998,4.706249999999999,4.706249999999999,4.706249999999999,4.706249999999999,4.706249999999999,1.62,0.6,1.62,1.62,1.62,1.62,1.62
61,50000000,6.283333333333332,5.630357142857144,5.787878787878787,6.423529411764704,5.982608695652174,5.846666666666667,5.847619047619047,5.641071428571428,4.421052631578948,5.508333333333334,5.614,11.337,5.235,1.639,2.034,5.062,2.906,1.565,0.6,1.4,6.2333333333333325,6.116176470588236,6.22,5.260000000000001,6.2333333333333325,6.2333333333333325,6.2333333333333325,2.311,1.686,0.98,1.017,2.311,2.311,2.311
66,49000000,6.865217391304348,4.758577405857738,6.218749999999999,6.263013698630139,6.0552631578947365,5.00677966101695,5.628571428571428,5.815714285714287,6.422222222222221,6.123529411764704,10.086,5.762,2.38,4.917,3.0,1.808,1.445,4.759,1.541,2.148,6.608695652173913,5.865486725663721,4.82,6.0093749999999995,6.288235294117647,6.608695652173913,6.608695652173913,0.97,1.469,0.6,3.182,2.192,0.97,0.97
70,950000,6.396551724137932,4.4,5.848000000000001,5.75,5.562857142857143,5.223076923076923,4.575757575757576,7.0,6.447058823529412,4.8375,9.675,2.962,1.662,1.559,1.476,2.023,0.98,0.6,1.71,1.094,5.117948717948718,6.64,5.8761904761904775,7.0,7.0,5.117948717948718,5.117948717948718,2.221,0.6,2.313,0.6,0.708,2.221,2.221
63,70000000,6.235714285714287,5.2975609756097555,6.45,6.088888888888888,4.555555555555558,5.981249999999998,6.035999999999999,5.953846153846153,5.89375,5.769999999999999,7.933,6.294,4.496,0.97,7.052,1.708,1.545,1.594,1.214,4.536,6.299999999999998,6.06969696969697,6.299999999999998,6.299999999999998,6.299999999999998,6.299999999999998,6.299999999999998,0.652,0.636,0.652,0.652,0.652,0.652,0.652
66,25000000,5.662666666666667,5.864285714285715,6.272222222222221,5.861428571428571,6.011764705882352,5.578899082568807,5.2484210526315795,5.139240506329114,6.0476190476190474,5.833802816901409,10.751,5.827,5.711,4.355,3.16,3.939,5.559,1.883,2.162,2.481,5.948148148148149,5.850515463917529,6.599999999999999,6.599999999999999,5.948148148148149,5.948148148148149,5.948148148148149,2.479,1.469,1.4,1.708,2.479,2.479,2.479
59,0,5.46875,6.187499999999998,5.868749999999999,5.682828282828284,5.911764705882352,5.876470588235293,6.182758620689653,5.503846153846153,7.479999999999999,5.46875,1.938,1.4,1.082,9.959,1.231,0.94,1.108,1.62,1.96,1.938,5.784999999999998,5.784999999999998,5.784999999999998,5.784999999999998,5.784999999999998,5.784999999999998,5.784999999999998,0.6,0.6,0.6,0.6,0.6,0.6,0.6
63,65000000,5.717708333333332,5.99090909090909,6.171875,6.052083333333333,6.1576271186440685,6.34642857142857,6.064864864864864,5.815384615384616,6.0666666666666655,6.299999999999998,21.291,7.619,11.68,7.265,7.433,4.553,2.878,3.804,1.38,0.648,6.499999999999999,5.911764705882354,6.499999999999999,6.299999999999998,3.7799999999999994,3.7799999999999994,3.7799999999999994,3.51,1.62,3.51,3.231,1.394,1.4,1.394
66,16000000,5.749999999999999,6.078947368421052,4.826086956521739,5.2520547945205465,5.876000000000001,6.134999999999999,5.447999999999999,5.738888888888889,6.599999999999999,6.599999999999999,12.569,3.344,5.133,2.921,3.596,1.127,1.179,3.875,1.4,1.22,6.599999999999999,6.159999999999999,6.599999999999999,6.599999999999999,6.599999999999999,6.599999999999999,6.599999999999999,2.19,0.6,2.19,2.19,2.19,2.19,2.19
55,40000000,5.821875000000001,5.649382716049383,5.038888888888889,5.757894736842105,3.9368421052631577,5.639285714285715,5.191666666666667,5.7524999999999995,5.434285714285714,5.7,12.569,3.344,1.852,3.107,1.4,2.715,1.96,3.706,3.227,0.982,5.575862068965517,5.454838709677419,5.575862068965517,5.575862068965517,5.575862068965517,5.575862068965517,5.575862068965517,1.96,2.19,1.96,1.96,1.96,1.96,1.96
66,170000000,6.296825396825395,6.108974358974359,5.572950819672135,6.212121212121211,5.863999999999999,6.599999999999999,6.599999999999999,5.5563636363636375,5.083333333333332,5.575862068965516,9.76,7.163,5.778,10.327,4.445,0.985,1.4,2.549,2.013,1.62,6.351851851851853,6.34655172413793,6.293939393939393,6.351851851851853,6.351851851851853,6.351851851851853,6.351851851851853,5.053,0.716,3.141,5.053,5.053,5.053,5.053
